FrameNumber,ActorName,ActorClass,MinX,MinY,MaxX,MaxY,Width,Height,WorldX,WorldY,WorldZ,CamX,CamY,CamZ,CamPitch,CamYaw,CamRoll,WorldSizeX,WorldSizeY,WorldSizeZ
203,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1243,1228,1243,1228,468.884,1684.920,475.208,514.347,1645.285,495.103,3.978,165.497,0.000,12.716,99.903,177.031
204,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,19,1392,19,469.363,1627.702,562.488,513.997,1643.893,494.539,7.435,166.247,-0.000,2.029,216.160,2.029
204,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1339,1228,1339,1228,468.884,1684.920,475.208,513.997,1643.893,494.539,7.435,166.247,-0.000,12.716,99.903,177.031
205,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,65,1392,65,469.363,1627.702,562.488,513.706,1642.675,494.067,10.252,166.894,0.000,2.029,216.160,2.029
205,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1392,1228,1392,1228,468.884,1684.920,475.208,513.706,1642.675,494.067,10.252,166.894,0.000,12.716,99.903,177.031
206,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,110,1392,110,469.363,1627.702,562.488,513.381,1641.237,493.539,13.208,167.649,0.000,2.029,216.160,2.029
206,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1392,1228,1392,1228,468.884,1684.920,475.208,513.381,1641.237,493.539,13.208,167.649,0.000,12.716,99.903,177.031
207,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,139,1392,139,469.363,1627.702,562.488,513.112,1639.973,493.098,15.383,168.306,0.000,2.029,216.160,2.029
207,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1392,1228,1392,1228,468.884,1684.920,475.208,513.112,1639.973,493.098,15.383,168.306,0.000,12.716,99.903,177.031
208,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,159,1392,159,469.363,1627.702,562.488,512.851,1638.674,492.663,17.144,168.976,0.000,2.029,216.160,2.029
208,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1392,1228,1392,1228,468.884,1684.920,475.208,512.851,1638.674,492.663,17.144,168.976,0.000,12.716,99.903,177.031
209,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,170,1392,170,469.363,1627.702,562.488,512.596,1637.323,492.226,18.400,169.670,-0.000,2.029,216.160,2.029
209,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1392,1228,1392,1228,468.884,1684.920,475.208,512.596,1637.323,492.226,18.400,169.670,-0.000,12.716,99.903,177.031
210,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,169,1392,169,469.363,1627.702,562.488,512.362,1635.992,491.802,19.013,170.351,-0.000,2.029,216.160,2.029
210,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1392,1228,1392,1228,468.884,1684.920,475.208,512.362,1635.992,491.802,19.013,170.351,-0.000,12.716,99.903,177.031
211,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,156,1392,156,469.363,1627.702,562.488,512.149,1634.698,491.397,18.983,171.014,0.000,2.029,216.160,2.029
211,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1392,1228,1392,1228,468.884,1684.920,475.208,512.149,1634.698,491.397,18.983,171.014,0.000,12.716,99.903,177.031
211,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,72,1392,1228,1392,1156,411.885,1634.985,458.002,512.149,1634.698,491.397,18.983,171.014,0.000,84.786,230.030,176.003
212,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,130,1392,130,469.363,1627.702,562.488,511.940,1633.316,490.989,18.260,171.724,-0.000,2.029,216.160,2.029
212,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1392,1228,1392,1228,468.884,1684.920,475.208,511.940,1633.316,490.989,18.260,171.724,-0.000,12.716,99.903,177.031
212,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,74,1392,1228,1392,1154,411.885,1634.985,458.002,511.940,1633.316,490.989,18.260,171.724,-0.000,84.786,230.030,176.003
213,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,91,1392,91,469.363,1627.702,562.488,511.758,1632.018,490.638,16.945,172.394,0.000,2.029,216.160,2.029
213,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,1007,1228,1007,1228,468.884,1684.920,475.208,511.758,1632.018,490.638,16.945,172.394,0.000,12.716,99.903,177.031
213,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,63,1392,1228,1392,1165,411.885,1634.985,458.002,511.758,1632.018,490.638,16.945,172.394,0.000,84.786,230.030,176.003
214,BP_To_showercurtain4_2_SM_To_showercurtain_pole,StaticMesh_SM_To_showercurtain_pole,0,0,1392,37,1392,37,469.363,1627.702,562.488,511.589,1630.689,490.316,14.979,173.085,-0.000,2.029,216.160,2.029
214,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,757,1228,757,1228,468.884,1684.920,475.208,511.589,1630.689,490.316,14.979,173.085,-0.000,12.716,99.903,177.031
214,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,38,1392,1228,1392,1190,411.885,1634.985,458.002,511.589,1630.689,490.316,14.979,173.085,-0.000,84.786,230.030,176.003
215,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,690,1228,690,1228,468.884,1684.920,475.208,511.421,1629.216,490.013,12.117,173.859,0.000,12.716,99.903,177.031
215,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.421,1629.216,490.013,12.117,173.859,0.000,84.786,230.030,176.003
216,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,667,1228,667,1228,468.884,1684.920,475.208,511.294,1627.971,489.806,9.215,174.522,-0.000,12.716,99.903,177.031
216,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.294,1627.971,489.806,9.215,174.522,-0.000,84.786,230.030,176.003
217,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,636,1228,636,1228,468.884,1684.920,475.208,511.169,1626.569,489.631,5.519,175.280,0.000,12.716,99.903,177.031
217,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.169,1626.569,489.631,5.519,175.280,0.000,84.786,230.030,176.003
218,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,602,1228,602,1228,468.884,1684.920,475.208,511.068,1625.248,489.527,1.758,176.007,0.000,12.716,99.903,177.031
218,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.068,1625.248,489.527,1.758,176.007,0.000,84.786,230.030,176.003
219,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,576,1228,576,1228,468.884,1684.920,475.208,510.985,1623.943,489.483,-2.068,176.741,0.000,12.716,99.903,177.031
219,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.985,1623.943,489.483,-2.068,176.741,0.000,84.786,230.030,176.003
220,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,563,1228,563,1228,468.884,1684.920,475.208,510.918,1622.604,489.499,-5.869,177.510,0.000,12.716,99.903,177.031
220,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.918,1622.604,489.499,-5.869,177.510,0.000,84.786,230.030,176.003
221,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,551,1228,551,1228,468.884,1684.920,475.208,510.868,1621.240,489.575,-9.461,178.315,0.000,12.716,99.903,177.031
221,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.868,1621.240,489.575,-9.461,178.315,0.000,84.786,230.030,176.003
222,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,538,1228,538,1228,468.884,1684.920,475.208,510.836,1619.747,489.726,-13.110,179.224,0.000,12.716,99.903,177.031
222,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.836,1619.747,489.726,-13.110,179.224,0.000,84.786,230.030,176.003
223,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,527,1228,527,1228,468.884,1684.920,475.208,510.828,1618.507,489.903,-15.821,-179.996,-0.000,12.716,99.903,177.031
223,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.828,1618.507,489.903,-15.821,-179.996,-0.000,84.786,230.030,176.003
224,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,514,1228,514,1228,468.884,1684.920,475.208,510.839,1617.072,490.165,-18.524,-179.062,0.000,12.716,99.903,177.031
224,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.839,1617.072,490.165,-18.524,-179.062,0.000,84.786,230.030,176.003
225,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,501,1228,501,1228,468.884,1684.920,475.208,510.868,1615.845,490.436,-20.410,-178.232,0.000,12.716,99.903,177.031
225,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.868,1615.845,490.436,-20.410,-178.232,0.000,84.786,230.030,176.003
226,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,485,1228,485,1228,468.884,1684.920,475.208,510.925,1614.408,490.805,-22.062,-177.218,0.000,12.716,99.903,177.031
226,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.925,1614.408,490.805,-22.062,-177.218,0.000,84.786,230.030,176.003
227,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,470,1228,470,1228,468.884,1684.920,475.208,510.993,1613.199,491.155,-22.949,-176.327,0.000,12.716,99.903,177.031
227,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,510.993,1613.199,491.155,-22.949,-176.327,0.000,84.786,230.030,176.003
228,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,448,1228,448,1228,468.884,1684.920,475.208,511.105,1611.702,491.604,-23.377,-175.168,0.000,12.716,99.903,177.031
228,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.105,1611.702,491.604,-23.377,-175.168,0.000,84.786,230.030,176.003
229,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,427,1228,427,1228,468.884,1684.920,475.208,511.224,1610.427,492.006,-23.224,-174.125,0.000,12.716,99.903,177.031
229,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.224,1610.427,492.006,-23.224,-174.125,0.000,84.786,230.030,176.003
230,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,400,1228,400,1228,468.884,1684.920,475.208,511.384,1609.016,492.383,-22.512,-172.902,0.000,12.716,99.903,177.031
230,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.384,1609.016,492.383,-22.512,-172.902,0.000,84.786,230.030,176.003
231,BP_To_showercurtain4_2_SM_To_showercurtain,StaticMesh_SM_To_showercurtain,0,0,371,1228,371,1228,468.884,1684.920,475.208,511.560,1607.712,492.608,-21.355,-171.701,0.000,12.716,99.903,177.031
231,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.560,1607.712,492.608,-21.355,-171.701,0.000,84.786,230.030,176.003
232,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,511.787,1606.279,492.751,-19.553,-170.287,0.000,84.786,230.030,176.003
233,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,512.027,1604.974,492.807,-17.450,-168.902,0.000,84.786,230.030,176.003
234,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,512.270,1603.807,492.810,-15.240,-167.573,-0.000,84.786,230.030,176.003
235,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1392,1228,1392,1228,411.885,1634.985,458.002,512.604,1602.393,492.781,-12.441,-165.829,0.000,84.786,230.030,176.003
236,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1384,1228,1384,1228,411.885,1634.985,458.002,512.964,1601.055,492.729,-9.662,-164.018,0.000,84.786,230.030,176.003
237,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1290,1228,1290,1228,411.885,1634.985,458.002,513.376,1599.703,492.661,-6.674,-162.003,0.000,84.786,230.030,176.003
238,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1216,1228,1216,1228,411.885,1634.985,458.002,513.778,1598.533,492.594,-4.003,-160.077,0.000,84.786,230.030,176.003
239,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,55,1141,1228,1141,1173,411.885,1634.985,458.002,514.277,1597.238,492.518,-1.033,-157.711,0.000,84.786,230.030,176.003
240,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,43,1100,1228,1100,1185,411.885,1634.985,458.002,514.768,1596.107,492.449,1.493,-155.399,0.000,84.786,230.030,176.003
241,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1061,1228,1061,1228,411.885,1634.985,458.002,515.388,1594.837,492.380,3.995,-152.471,0.000,84.786,230.030,176.003
242,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,1013,1228,1013,1228,411.885,1634.985,458.002,516.014,1593.706,492.324,5.846,-149.498,0.000,84.786,230.030,176.003
243,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,948,1228,948,1228,411.885,1634.985,458.002,516.776,1592.501,492.269,7.519,-145.848,-0.000,84.786,230.030,176.003
244,SM_To_bathtub4_122_SM_To_bathtub,StaticMesh_SM_To_bathtub,0,0,872,1228,872,1228,411.885,1634.985,458.002,517.592,1591.382,492.219,8.674,-141.889,0.000,84.786,230.030,176.003
255,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,1279,1026,1392,1228,113,202,591.858,1533.455,444.749,530.237,1585.666,496.487,-8.093,-87.454,0.000,15.311,10.369,14.408
256,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,1185,946,1392,1195,207,249,591.858,1533.455,444.749,531.734,1585.778,495.704,-10.855,-84.111,-0.000,15.311,10.369,14.408
257,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,1121,881,1390,1112,269,231,591.858,1533.455,444.749,533.044,1585.942,494.821,-13.497,-81.636,-0.000,15.311,10.369,14.408
257,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1346,857,1392,1228,46,371,652.641,1552.318,407.025,533.044,1585.942,494.821,-13.497,-81.636,-0.000,39.409,61.626,74.231
258,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,1072,821,1325,1039,253,218,591.858,1533.455,444.749,534.241,1586.140,493.793,-16.232,-79.677,0.000,15.311,10.369,14.408
258,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1277,792,1392,1228,115,436,652.641,1552.318,407.025,534.241,1586.140,493.793,-16.232,-79.677,0.000,39.409,61.626,74.231
259,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,1026,760,1266,967,240,207,591.858,1533.455,444.749,535.594,1586.411,492.567,-19.192,-77.747,0.000,15.311,10.369,14.408
259,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1216,728,1392,1228,176,500,652.641,1552.318,407.025,535.594,1586.411,492.567,-19.192,-77.747,0.000,39.409,61.626,74.231
260,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,990,708,1221,909,231,201,591.858,1533.455,444.749,536.873,1586.707,491.384,-21.808,-76.155,0.000,15.311,10.369,14.408
260,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1170,674,1392,1228,222,554,652.641,1552.318,407.025,536.873,1586.707,491.384,-21.808,-76.155,0.000,39.409,61.626,74.231
260,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,1363,946,1392,1228,29,282,652.689,1559.913,410.785,536.873,1586.707,491.384,-21.808,-76.155,0.000,36.064,43.342,1.551
260,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,1371,936,1392,1228,21,292,652.589,1559.907,412.575,536.873,1586.707,491.384,-21.808,-76.155,0.000,35.536,42.570,2.252
261,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,961,664,1186,861,225,197,591.858,1533.455,444.749,538.058,1587.014,490.272,-24.037,-74.850,0.000,15.311,10.369,14.408
261,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1136,629,1392,1228,256,599,652.641,1552.318,407.025,538.058,1587.014,490.272,-24.037,-74.850,0.000,39.409,61.626,74.231
261,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,1320,891,1392,1228,72,337,652.689,1559.913,410.785,538.058,1587.014,490.272,-24.037,-74.850,0.000,36.064,43.342,1.551
261,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,1327,881,1392,1228,65,347,652.589,1559.907,412.575,538.058,1587.014,490.272,-24.037,-74.850,0.000,35.536,42.570,2.252
262,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,930,616,1149,810,219,194,591.858,1533.455,444.749,539.495,1587.422,488.883,-26.447,-73.453,0.000,15.311,10.369,14.408
262,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1102,580,1392,1228,290,648,652.641,1552.318,407.025,539.495,1587.422,488.883,-26.447,-73.453,0.000,39.409,61.626,74.231
262,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,1277,833,1392,1228,115,395,652.689,1559.913,410.785,539.495,1587.422,488.883,-26.447,-73.453,0.000,36.064,43.342,1.551
262,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,1285,824,1392,1228,107,404,652.589,1559.907,412.575,539.495,1587.422,488.883,-26.447,-73.453,0.000,35.536,42.570,2.252
263,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,903,574,1119,767,216,193,591.858,1533.455,444.749,540.890,1587.853,487.478,-28.440,-72.262,0.000,15.311,10.369,14.408
263,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1075,538,1392,1228,317,690,652.641,1552.318,407.025,540.890,1587.853,487.478,-28.440,-72.262,0.000,39.409,61.626,74.231
263,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,1244,787,1392,1202,148,415,652.689,1559.913,410.785,540.890,1587.853,487.478,-28.440,-72.262,0.000,36.064,43.342,1.551
263,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,1251,778,1392,1188,141,410,652.589,1559.907,412.575,540.890,1587.853,487.478,-28.440,-72.262,0.000,35.536,42.570,2.252
264,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,879,538,1093,730,214,192,591.858,1533.455,444.749,542.256,1588.304,486.021,-30.056,-71.229,0.000,15.311,10.369,14.408
264,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1052,502,1392,1228,340,726,652.641,1552.318,407.025,542.256,1588.304,486.021,-30.056,-71.229,0.000,39.409,61.626,74.231
264,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,1217,748,1392,1141,175,393,652.689,1559.913,410.785,542.256,1588.304,486.021,-30.056,-71.229,0.000,36.064,43.342,1.551
264,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,1224,739,1392,1127,168,388,652.589,1559.907,412.575,542.256,1588.304,486.021,-30.056,-71.229,0.000,35.536,42.570,2.252
264,SM_Carpet_toilet6_171_SM_Carpet_toilet,StaticMesh_SM_Carpet_toilet,1298,1168,1392,1228,94,60,649.761,1613.815,370.295,542.256,1588.304,486.021,-30.056,-71.229,0.000,76.871,60.471,0.590
265,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,860,505,1073,698,213,193,591.858,1533.455,444.749,543.428,1588.712,484.436,-31.334,-70.433,-0.000,15.311,10.369,14.408
265,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1036,471,1392,1228,356,757,652.641,1552.318,407.025,543.428,1588.712,484.436,-31.334,-70.433,-0.000,39.409,61.626,74.231
265,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,1197,716,1392,1093,195,377,652.689,1559.913,410.785,543.428,1588.712,484.436,-31.334,-70.433,-0.000,36.064,43.342,1.551
265,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,1204,707,1392,1080,188,373,652.589,1559.907,412.575,543.428,1588.712,484.436,-31.334,-70.433,-0.000,35.536,42.570,2.252
265,SM_Carpet_toilet6_171_SM_Carpet_toilet,StaticMesh_SM_Carpet_toilet,1269,1122,1392,1228,123,106,649.761,1613.815,370.295,543.428,1588.712,484.436,-31.334,-70.433,-0.000,76.871,60.471,0.590
266,SM_To_toiletpaper4_180_SM_To_toiletpaper,StaticMesh_SM_To_toiletpaper,842,477,1054,672,212,195,591.858,1533.455,444.749,544.608,1589.140,482.774,-32.199,-69.708,-0.000,15.311,10.369,14.408
266,BP_To_toilet4_2_SM_To_toilet,StaticMesh_SM_To_toilet,1021,445,1392,1228,371,783,652.641,1552.318,407.025,544.608,1589.140,482.774,-32.199,-69.708,-0.000,39.409,61.626,74.231
266,BP_To_toilet4_2_SM_To_toilet_seat,StaticMesh_SM_To_toilet_seat,1180,690,1392,1056,212,366,652.689,1559.913,410.785,544.608,1589.140,482.774,-32.199,-69.708,-0.000,36.064,43.342,1.551
266,BP_To_toilet4_2_SM_To_toilet_lid,StaticMesh_SM_To_toilet_lid,1187,681,1392,1043,205,362,652.589,1559.907,412.575,544.608,1589.140,482.774,-32.199,-69.708,-0.000,35.536,42.570,2.252
266,SM_Carpet_toilet6_171_SM_Carpet_toilet,StaticMesh_SM_Carpet_toilet,1248,1086,1392,1228,144,142,649.761,1613.815,370.295,544.608,1589.140,482.774,-32.199,-69.708,-0.000,76.871,60.471,0.590
